107.301,117.083,0.68
106.049,117.083,0.68
117.083,106.049,0.68
117.083,104.796,0.68
104.796,117.083,0.68
103.543,117.083,0.68
117.083,103.543,0.68
117.083,102.917,0.68
116.457,102.917,0.68
102.917,116.456,0.68
102.917,115.204,0.68
115.204,102.917,0.68
113.951,102.917,0.68
102.917,113.951,0.68
102.917,112.699,0.68
112.699,102.917,0.68
111.446,102.917,0.68
102.917,111.446,0.68
102.917,110.193,0.68
110.193,102.917,0.68
108.941,102.917,0.68
102.917,108.941,0.68
102.917,107.688,0.68
107.688,102.917,0.68
106.436,102.917,0.68
102.917,106.436,0.68
102.917,105.183,0.68
105.183,102.917,0.68
103.93,102.917,0.68
102.528,104.32,0.68
102.528,104.32,0.84
117.819,117.819,0.84
117.819,117.819,0.84
102.181,117.819,0.84
102.181,102.181,0.84
117.819,102.181,0.84
117.819,117.699,0.84
118.684,118.684,0.84
118.684,118.684,0.84
101.316,118.684,0.84
101.316,101.316,0.84
118.684,101.316,0.84
118.684,118.564,0.84
119.55,119.55,0.84
119.55,119.55,0.84
100.45,119.55,0.84
100.45,100.45,0.84
119.55,100.45,0.84
119.55,119.43,0.84
118.777,119.343,0.84
117.472,104.32,0.84
117.472,104.32,0.84
116.07,102.917,0.84
114.817,102.917,0.84
117.083,105.183,0.84
117.083,106.436,0.84
113.564,102.917,0.84
112.312,102.917,0.84
117.083,107.688,0.84
117.083,108.941,0.84
111.059,102.917,0.84
109.806,102.917,0.84
117.083,110.194,0.84
117.083,111.446,0.84
108.554,102.917,0.84
107.301,102.917,0.84
117.083,112.699,0.84
117.083,113.951,0.84
106.049,102.917,0.84
104.796,102.917,0.84
117.083,115.204,0.84
117.083,116.457,0.84
103.543,102.917,0.84
102.917,102.917,0.84
102.917,103.543,0.84
116.457,117.083,0.84
115.204,117.083,0.84
102.917,104.796,0.84
102.917,106.049,0.84
113.951,117.083,0.84
112.699,117.083,0.84
102.917,107.301,0.84
102.917,108.554,0.84
111.446,117.083,0.84
110.193,117.083,0.84
102.917,109.807,0.84
102.917,111.059,0.84
108.941,117.083,0.84
107.688,117.083,0.84
102.917,112.312,0.84
102.917,113.564,0.84
106.436,117.083,0.84
105.183,117.083,0.84
102.917,114.817,0.84
102.917,116.07,0.84
104.32,117.472,0.84
104.32,117.472,1.0
117.819,117.819,1.0
117.819,117.819,1.0
102.181,117.819,1.0
102.181,102.181,1.0
117.819,102.181,1.0
117.819,117.699,1.0
118.684,118.684,1.0
118.684,118.684,1.0
101.316,118.684,1.0
101.316,101.316,1.0
118.684,101.316,1.0
118.684,118.564,1.0
119.55,119.55,1.0
119.55,119.55,1.0
100.45,119.55,1.0
100.45,100.45,1.0
119.55,100.45,1.0
119.55,119.43,1.0
118.777,119.343,1.0
115.68,117.472,1.0
115.68,117.472,1.0
117.083,116.07,1.0
117.083,114.817,1.0
114.817,117.083,1.0
113.564,117.083,1.0
117.083,113.564,1.0
117.083,112.312,1.0
112.312,117.083,1.0
111.059,117.083,1.0
117.083,111.059,1.0
117.083,109.806,1.0
109.806,117.083,1.0
108.554,117.083,1.0
117.083,108.554,1.0
117.083,107.301,1.0
107.301,117.083,1.0
106.049,117.083,1.0
117.083,106.049,1.0
117.083,104.796,1.0
104.796,117.083,1.0
103.543,117.083,1.0
117.083,103.543,1.0
117.083,102.917,1.0
116.457,102.917,1.0
102.917,116.456,1.0
102.917,115.204,1.0
115.204,102.917,1.0
113.951,102.917,1.0
102.917,113.951,1.0
102.917,112.699,1.0
112.699,102.917,1.0
111.446,102.917,1.0
102.917,111.446,1.0
102.917,110.193,1.0
110.193,102.917,1.0
108.941,102.917,1.0
102.917,108.941,1.0
102.917,107.688,1.0
107.688,102.917,1.0
106.436,102.917,1.0
102.917,106.436,1.0
102.917,105.183,1.0
105.183,102.917,1.0
103.93,102.917,1.0
102.528,104.32,1.0
102.528,104.32,1.16
117.819,117.819,1.16
117.819,117.819,1.16
102.181,117.819,1.16
102.181,102.181,1.16
117.819,102.181,1.16
117.819,117.699,1.16
118.684,118.684,1.16
118.684,118.684,1.16
101.316,118.684,1.16
101.316,101.316,1.16
118.684,101.316,1.16
118.684,118.564,1.16
119.55,119.55,1.16
119.55,119.55,1.16
100.45,119.55,1.16
100.45,100.45,1.16
119.55,100.45,1.16
119.55,119.43,1.16
118.777,119.343,1.16
117.472,104.32,1.16
117.472,104.32,1.16
116.07,102.917,1.16
114.817,102.917,1.16
117.083,105.183,1.16
117.083,106.436,1.16
113.564,102.917,1.16
112.312,102.917,1.16
117.083,107.688,1.16
117.083,108.941,1.16
111.059,102.917,1.16
109.806,102.917,1.16
117.083,110.194,1.16
117.083,111.446,1.16
108.554,102.917,1.16
107.301,102.917,1.16
117.083,112.699,1.16
117.083,113.951,1.16
106.049,102.917,1.16
104.796,102.917,1.16
117.083,115.204,1.16
117.083,116.457,1.16
103.543,102.917,1.16
102.917,102.917,1.16
102.917,103.543,1.16
116.457,117.083,1.16
115.204,117.083,1.16
102.917,104.796,1.16
102.917,106.049,1.16
113.951,117.083,1.16
112.699,117.083,1.16
102.917,107.301,1.16
102.917,108.554,1.16
111.446,117.083,1.16
110.193,117.083,1.16
102.917,109.807,1.16
102.917,111.059,1.16
108.941,117.083,1.16
107.688,117.083,1.16
102.917,112.312,1.16
102.917,113.564,1.16
106.436,117.083,1.16
105.183,117.083,1.16
102.917,114.817,1.16
102.917,116.07,1.16
104.32,117.472,1.16
104.32,117.472,1.32
117.819,117.819,1.32
117.819,117.819,1.32
102.181,117.819,1.32
102.181,102.181,1.32
117.819,102.181,1.32
117.819,117.699,1.32
118.684,118.684,1.32
118.684,118.684,1.32
101.316,118.684,1.32
101.316,101.316,1.32
118.684,101.316,1.32
118.684,118.564,1.32
119.55,119.55,1.32
119.55,119.55,1.32
100.45,119.55,1.32
100.45,100.45,1.32
119.55,100.45,1.32
119.55,119.43,1.32
118.777,119.343,1.32
115.68,117.472,1.32
115.68,117.472,1.32
117.083,116.07,1.32
117.083,114.817,1.32
114.817,117.083,1.32
113.564,117.083,1.32
117.083,113.564,1.32
117.083,112.312,1.32
112.312,117.083,1.32
111.059,117.083,1.32
117.083,111.059,1.32
117.083,109.806,1.32
109.806,117.083,1.32
108.554,117.083,1.32
117.083,108.554,1.32
117.083,107.301,1.32
107.301,117.083,1.32
106.049,117.083,1.32
117.083,106.049,1.32
117.083,104.796,1.32
104.796,117.083,1.32
103.543,117.083,1.32
117.083,103.543,1.32
117.083,102.917,1.32
116.457,102.917,1.32
102.917,116.456,1.32
102.917,115.204,1.32
115.204,102.917,1.32
113.951,102.917,1.32
102.917,113.951,1.32
102.917,112.699,1.32
112.699,102.917,1.32
111.446,102.917,1.32
102.917,111.446,1.32
102.917,110.193,1.32
110.193,102.917,1.32
108.941,102.917,1.32
102.917,108.941,1.32
102.917,107.688,1.32
107.688,102.917,1.32
106.436,102.917,1.32
102.917,106.436,1.32
102.917,105.183,1.32
105.183,102.917,1.32
103.93,102.917,1.32
102.528,104.32,1.32
102.528,104.32,1.48
117.819,117.819,1.48
117.819,117.819,1.48
102.181,117.819,1.48
102.181,102.181,1.48
117.819,102.181,1.48
117.819,117.699,1.48
118.684,118.684,1.48
118.684,118.684,1.48
101.316,118.684,1.48
101.316,101.316,1.48
118.684,101.316,1.48
118.684,118.564,1.48
119.55,119.55,1.48
119.55,119.55,1.48
100.45,119.55,1.48
100.45,100.45,1.48
119.55,100.45,1.48
119.55,119.43,1.48
118.777,119.343,1.48
117.472,104.32,1.48
117.472,104.32,1.48
116.07,102.917,1.48
114.817,102.917,1.48
117.083,105.183,1.48
117.083,106.436,1.48
113.564,102.917,1.48
112.312,102.917,1.48
117.083,107.688,1.48
117.083,108.941,1.48
111.059,102.917,1.48
109.806,102.917,1.48
117.083,110.194,1.48
117.083,111.446,1.48
108.554,102.917,1.48
107.301,102.917,1.48
117.083,112.699,1.48
117.083,113.951,1.48
106.049,102.917,1.48
104.796,102.917,1.48
117.083,115.204,1.48
117.083,116.457,1.48
103.543,102.917,1.48
102.917,102.917,1.48
102.917,103.543,1.48
116.457,117.083,1.48
115.204,117.083,1.48
102.917,104.796,1.48
102.917,106.049,1.48
113.951,117.083,1.48
112.699,117.083,1.48
102.917,107.301,1.48
102.917,108.554,1.48
111.446,117.083,1.48
110.193,117.083,1.48
102.917,109.807,1.48
102.917,111.059,1.48
108.941,117.083,1.48
107.688,117.083,1.48
102.917,112.312,1.48
102.917,113.564,1.48
106.436,117.083,1.48
105.183,117.083,1.48
102.917,114.817,1.48
102.917,116.07,1.48
104.32,117.472,1.48
104.32,117.472,1.64
117.819,117.819,1.64
117.819,117.819,1.64
102.181,117.819,1.64
102.181,102.181,1.64
117.819,102.181,1.64
117.819,117.699,1.64
118.684,118.684,1.64
118.684,118.684,1.64
101.316,118.684,1.64
101.316,101.316,1.64
118.684,101.316,1.64
118.684,118.564,1.64
119.55,119.55,1.64
119.55,119.55,1.64
100.45,119.55,1.64
100.45,100.45,1.64
119.55,100.45,1.64
119.55,119.43,1.64
118.777,119.343,1.64
115.68,117.472,1.64
115.68,117.472,1.64
117.083,116.07,1.64
117.083,114.817,1.64
114.817,117.083,1.64
113.564,117.083,1.64
117.083,113.564,1.64
117.083,112.312,1.64
112.312,117.083,1.64
111.059,117.083,1.64
117.083,111.059,1.64
117.083,109.806,1.64
109.806,117.083,1.64
108.554,117.083,1.64
117.083,108.554,1.64
117.083,107.301,1.64
107.301,117.083,1.64
106.049,117.083,1.64
117.083,106.049,1.64
117.083,104.796,1.64
104.796,117.083,1.64
103.543,117.083,1.64
117.083,103.543,1.64
117.083,102.917,1.64
116.457,102.917,1.64
102.917,116.456,1.64
102.917,115.204,1.64
115.204,102.917,1.64
113.951,102.917,1.64
102.917,113.951,1.64
102.917,112.699,1.64
112.699,102.917,1.64
111.446,102.917,1.64
102.917,111.446,1.64
102.917,110.193,1.64
110.193,102.917,1.64
108.941,102.917,1.64
102.917,108.941,1.64
102.917,107.688,1.64
107.688,102.917,1.64
106.436,102.917,1.64
102.917,106.436,1.64
102.917,105.183,1.64
105.183,102.917,1.64
103.93,102.917,1.64
102.528,104.32,1.64
102.528,104.32,1.8
117.819,117.819,1.8
117.819,117.819,1.8
102.181,117.819,1.8
102.181,102.181,1.8
117.819,102.181,1.8
117.819,117.699,1.8
118.684,118.684,1.8
118.684,118.684,1.8
101.316,118.684,1.8
101.316,101.316,1.8
118.684,101.316,1.8
118.684,118.564,1.8
119.55,119.55,1.8
119.55,119.55,1.8
100.45,119.55,1.8
100.45,100.45,1.8
119.55,100.45,1.8
119.55,119.43,1.8
118.777,119.343,1.8
117.472,104.32,1.8
117.472,104.32,1.8
116.07,102.917,1.8
114.817,102.917,1.8
117.083,105.183,1.8
117.083,106.436,1.8
113.564,102.917,1.8
112.312,102.917,1.8
117.083,107.688,1.8
117.083,108.941,1.8
111.059,102.917,1.8
109.806,102.917,1.8
117.083,110.194,1.8
117.083,111.446,1.8
108.554,102.917,1.8
107.301,102.917,1.8
117.083,112.699,1.8
117.083,113.951,1.8
106.049,102.917,1.8
104.796,102.917,1.8
117.083,115.204,1.8
117.083,116.457,1.8
103.543,102.917,1.8
102.917,102.917,1.8
102.917,103.543,1.8
116.457,117.083,1.8
115.204,117.083,1.8
102.917,104.796,1.8
102.917,106.049,1.8
113.951,117.083,1.8
112.699,117.083,1.8
102.917,107.301,1.8
102.917,108.554,1.8
111.446,117.083,1.8
110.193,117.083,1.8
102.917,109.807,1.8
102.917,111.059,1.8
108.941,117.083,1.8
107.688,117.083,1.8
102.917,112.312,1.8
102.917,113.564,1.8
106.436,117.083,1.8
105.183,117.083,1.8
102.917,114.817,1.8
102.917,116.07,1.8
104.32,117.472,1.8
104.32,117.472,1.96
117.819,117.819,1.96
117.819,117.819,1.96
102.181,117.819,1.96
102.181,102.181,1.96
117.819,102.181,1.96
117.819,117.699,1.96
118.684,118.684,1.96
118.684,118.684,1.96
101.316,118.684,1.96
101.316,101.316,1.96
118.684,101.316,1.96
118.684,118.564,1.96
119.55,119.55,1.96
119.55,119.55,1.96
100.45,119.55,1.96
100.45,100.45,1.96
119.55,100.45,1.96
119.55,119.43,1.96
118.777,119.343,1.96
115.68,117.472,1.96
115.68,117.472,1.96
117.083,116.07,1.96
117.083,114.817,1.96
114.817,117.083,1.96
113.564,117.083,1.96
117.083,113.564,1.96
117.083,112.312,1.96
112.312,117.083,1.96
111.059,117.083,1.96
117.083,111.059,1.96
117.083,109.806,1.96
109.806,117.083,1.96
108.554,117.083,1.96
117.083,108.554,1.96
117.083,107.301,1.96
107.301,117.083,1.96
106.049,117.083,1.96
117.083,106.049,1.96
117.083,104.796,1.96
104.796,117.083,1.96
103.543,117.083,1.96
117.083,103.543,1.96
117.083,102.917,1.96
116.457,102.917,1.96
102.917,116.456,1.96
102.917,115.204,1.96
115.204,102.917,1.96
113.951,102.917,1.96
102.917,113.951,1.96
102.917,112.699,1.96
112.699,102.917,1.96
111.446,102.917,1.96
102.917,111.446,1.96
102.917,110.193,1.96
110.193,102.917,1.96
108.941,102.917,1.96
102.917,108.941,1.96
102.917,107.688,1.96
107.688,102.917,1.96
106.436,102.917,1.96
102.917,106.436,1.96
102.917,105.183,1.96
105.183,102.917,1.96
103.93,102.917,1.96
102.528,104.32,1.96
102.528,104.32,2.12
117.819,117.819,2.12
117.819,117.819,2.12
102.181,117.819,2.12
102.181,102.181,2.12
117.819,102.181,2.12
117.819,117.699,2.12
118.684,118.684,2.12
118.684,118.684,2.12
101.316,118.684,2.12
101.316,101.316,2.12
118.684,101.316,2.12
118.684,118.564,2.12
119.55,119.55,2.12
119.55,119.55,2.12
100.45,119.55,2.12
100.45,100.45,2.12
119.55,100.45,2.12
119.55,119.43,2.12
118.777,119.343,2.12
117.472,104.32,2.12
117.472,104.32,2.12
116.07,102.917,2.12
114.817,102.917,2.12
117.083,105.183,2.12
117.083,106.436,2.12
113.564,102.917,2.12
112.312,102.917,2.12
117.083,107.688,2.12
117.083,108.941,2.12
111.059,102.917,2.12
109.806,102.917,2.12
117.083,110.194,2.12
117.083,111.446,2.12
108.554,102.917,2.12
107.301,102.917,2.12
117.083,112.699,2.12
117.083,113.951,2.12
106.049,102.917,2.12
104.796,102.917,2.12
117.083,115.204,2.12
117.083,116.457,2.12
103.543,102.917,2.12
102.917,102.917,2.12
102.917,103.543,2.12
116.457,117.083,2.12
115.204,117.083,2.12
102.917,104.796,2.12
102.917,106.049,2.12
113.951,117.083,2.12
112.699,117.083,2.12
102.917,107.301,2.12
102.917,108.554,2.12
111.446,117.083,2.12
110.193,117.083,2.12
102.917,109.807,2.12
102.917,111.059,2.12
108.941,117.083,2.12
107.688,117.083,2.12
102.917,112.312,2.12
102.917,113.564,2.12
106.436,117.083,2.12
105.183,117.083,2.12
102.917,114.817,2.12
102.917,116.07,2.12
104.32,117.472,2.12
104.32,117.472,2.28
117.819,117.819,2.28
117.819,117.819,2.28
102.181,117.819,2.28
102.181,102.181,2.28
117.819,102.181,2.28
117.819,117.699,2.28
118.684,118.684,2.28
118.684,118.684,2.28
101.316,118.684,2.28
101.316,101.316,2.28
118.684,101.316,2.28
118.684,118.564,2.28
119.55,119.55,2.28
119.55,119.55,2.28
100.45,119.55,2.28
100.45,100.45,2.28
119.55,100.45,2.28
119.55,119.43,2.28
118.777,119.343,2.28
115.68,117.472,2.28
115.68,117.472,2.28
117.083,116.07,2.28
117.083,114.817,2.28
114.817,117.083,2.28
113.564,117.083,2.28
117.083,113.564,2.28
117.083,112.312,2.28
112.312,117.083,2.28
111.059,117.083,2.28
117.083,111.059,2.28
117.083,109.806,2.28
109.806,117.083,2.28
108.554,117.083,2.28
117.083,108.554,2.28
117.083,107.301,2.28
107.301,117.083,2.28
106.049,117.083,2.28
117.083,106.049,2.28
117.083,104.796,2.28
104.796,117.083,2.28
103.543,117.083,2.28
117.083,103.543,2.28
117.083,102.917,2.28
116.457,102.917,2.28
102.917,116.456,2.28
102.917,115.204,2.28
115.204,102.917,2.28
113.951,102.917,2.28
102.917,113.951,2.28
102.917,112.699,2.28
112.699,102.917,2.28
111.446,102.917,2.28
102.917,111.446,2.28
102.917,110.193,2.28
110.193,102.917,2.28
108.941,102.917,2.28
102.917,108.941,2.28
102.917,107.688,2.28
107.688,102.917,2.28
106.436,102.917,2.28
102.917,106.436,2.28
102.917,105.183,2.28
105.183,102.917,2.28
103.93,102.917,2.28
102.528,104.32,2.28
102.528,104.32,2.44
117.819,117.819,2.44
117.819,117.819,2.44
102.181,117.819,2.44
102.181,102.181,2.44
117.819,102.181,2.44
117.819,117.699,2.44
118.684,118.684,2.44
118.684,118.684,2.44
101.316,118.684,2.44
101.316,101.316,2.44
118.684,101.316,2.44
118.684,118.564,2.44
119.55,119.55,2.44
119.55,119.55,2.44
100.45,119.55,2.44
100.45,100.45,2.44
119.55,100.45,2.44
119.55,119.43,2.44
118.777,119.343,2.44
117.472,104.32,2.44
117.472,104.32,2.44
116.07,102.917,2.44
114.817,102.917,2.44
117.083,105.183,2.44
117.083,106.436,2.44
113.564,102.917,2.44
112.312,102.917,2.44
117.083,107.688,2.44
117.083,108.941,2.44
111.059,102.917,2.44
109.806,102.917,2.44
117.083,110.194,2.44
117.083,111.446,2.44
108.554,102.917,2.44
107.301,102.917,2.44
117.083,112.699,2.44
117.083,113.951,2.44
106.049,102.917,2.44
104.796,102.917,2.44
117.083,115.204,2.44
117.083,116.457,2.44
103.543,102.917,2.44
102.917,102.917,2.44
102.917,103.543,2.44
116.457,117.083,2.44
115.204,117.083,2.44
102.917,104.796,2.44
102.917,106.049,2.44
113.951,117.083,2.44
112.699,117.083,2.44
102.917,107.301,2.44
102.917,108.554,2.44
111.446,117.083,2.44
110.193,117.083,2.44
102.917,109.807,2.44
102.917,111.059,2.44
108.941,117.083,2.44
107.688,117.083,2.44
102.917,112.312,2.44
102.917,113.564,2.44
106.436,117.083,2.44
105.183,117.083,2.44
102.917,114.817,2.44
102.917,116.07,2.44
104.32,117.472,2.44
104.32,117.472,2.6
117.819,117.819,2.6
117.819,117.819,2.6
102.181,117.819,2.6
102.181,102.181,2.6
117.819,102.181,2.6
117.819,117.699,2.6
118.684,118.684,2.6
118.684,118.684,2.6
101.316,118.684,2.6
101.316,101.316,2.6
118.684,101.316,2.6
118.684,118.564,2.6
119.55,119.55,2.6
119.55,119.55,2.6
100.45,119.55,2.6
100.45,100.45,2.6
119.55,100.45,2.6
119.55,119.43,2.6
118.777,119.343,2.6
115.68,117.472,2.6
115.68,117.472,2.6
117.083,116.07,2.6
117.083,114.817,2.6
114.817,117.083,2.6
113.564,117.083,2.6
117.083,113.564,2.6
117.083,112.312,2.6
112.312,117.083,2.6
111.059,117.083,2.6
117.083,111.059,2.6
117.083,109.806,2.6
109.806,117.083,2.6
108.554,117.083,2.6
117.083,108.554,2.6
117.083,107.301,2.6
107.301,117.083,2.6
106.049,117.083,2.6
117.083,106.049,2.6
117.083,104.796,2.6
104.796,117.083,2.6
103.543,117.083,2.6
117.083,103.543,2.6
117.083,102.917,2.6
116.457,102.917,2.6
102.917,116.456,2.6
102.917,115.204,2.6
115.204,102.917,2.6
113.951,102.917,2.6
102.917,113.951,2.6
102.917,112.699,2.6
112.699,102.917,2.6
111.446,102.917,2.6
102.917,111.446,2.6
102.917,110.193,2.6
110.193,102.917,2.6
108.941,102.917,2.6
102.917,108.941,2.6
102.917,107.688,2.6
107.688,102.917,2.6
106.436,102.917,2.6
102.917,106.436,2.6
102.917,105.183,2.6
105.183,102.917,2.6
103.93,102.917,2.6
102.528,104.32,2.6
102.528,104.32,2.76
117.819,117.819,2.76
117.819,117.819,2.76
102.181,117.819,2.76
102.181,102.181,2.76
117.819,102.181,2.76
117.819,117.699,2.76
118.684,118.684,2.76
118.684,118.684,2.76
101.316,118.684,2.76
101.316,101.316,2.76
118.684,101.316,2.76
118.684,118.564,2.76
119.55,119.55,2.76
119.55,119.55,2.76
100.45,119.55,2.76
100.45,100.45,2.76
119.55,100.45,2.76
119.55,119.43,2.76
118.777,119.343,2.76
117.472,104.32,2.76
117.472,104.32,2.76
116.07,102.917,2.76
114.817,102.917,2.76
117.083,105.183,2.76
117.083,106.436,2.76
113.564,102.917,2.76
112.312,102.917,2.76
117.083,107.688,2.76
117.083,108.941,2.76
111.059,102.917,2.76
109.806,102.917,2.76
117.083,110.194,2.76
117.083,111.446,2.76
108.554,102.917,2.76
107.301,102.917,2.76
117.083,112.699,2.76
117.083,113.951,2.76
106.049,102.917,2.76
104.796,102.917,2.76
117.083,115.204,2.76
117.083,116.457,2.76
103.543,102.917,2.76
102.917,102.917,2.76
102.917,103.543,2.76
116.457,117.083,2.76
115.204,117.083,2.76
102.917,104.796,2.76
102.917,106.049,2.76
113.951,117.083,2.76
112.699,117.083,2.76
102.917,107.301,2.76
102.917,108.554,2.76
111.446,117.083,2.76
110.193,117.083,2.76
102.917,109.807,2.76
102.917,111.059,2.76
108.941,117.083,2.76
107.688,117.083,2.76
102.917,112.312,2.76
102.917,113.564,2.76
106.436,117.083,2.76
105.183,117.083,2.76
102.917,114.817,2.76
102.917,116.07,2.76
104.32,117.472,2.76
104.32,117.472,2.92
117.819,117.819,2.92
117.819,117.819,2.92
102.181,117.819,2.92
102.181,102.181,2.92
117.819,102.181,2.92
117.819,117.699,2.92
118.684,118.684,2.92
118.684,118.684,2.92
101.316,118.684,2.92
101.316,101.316,2.92
118.684,101.316,2.92
118.684,118.564,2.92
119.55,119.55,2.92
119.55,119.55,2.92
100.45,119.55,2.92
100.45,100.45,2.92
119.55,100.45,2.92
119.55,119.43,2.92
118.777,119.343,2.92
115.68,117.472,2.92
115.68,117.472,2.92
117.083,116.07,2.92
117.083,114.817,2.92
114.817,117.083,2.92
113.564,117.083,2.92
117.083,113.564,2.92
117.083,112.312,2.92
112.312,117.083,2.92
111.059,117.083,2.92
117.083,111.059,2.92
117.083,109.806,2.92
109.806,117.083,2.92
108.554,117.083,2.92
117.083,108.554,2.92
